"","event","tournament","gender","pts","division","win","judge_gender","round","year"
"40173","PF","silver",1,29,"JV",0,1,"prelim",2015
"40233","PF","novice",1,27,"N",0,1,"prelim",2020
"40243","PF","novice",0,27,"N",1,1,"prelim",2020
"40253","PF","novice",1,29,"N",0,1,"prelim",2020
"40263","PF","mcgov",1,27,"N",1,0,"prelim",2021
"40273","PF","mcgov",0,28,"JV",0,0,"prelim",2021
"40283","PF","mcgov",1,27,"V",0,0,"prelim",2021
"40293","PF","mcgov",NA,29,"N",1,0,"prelim",2021
"40303","PF","novice",0,26,"N",0,1,"prelim",2021
"40313","PF","warrior",1,25,"N",0,1,"prelim",2020
"40323","PF","novice",1,NA,"N",0,1,"prelim",2020
"40343","PF","novice",0,25,"N",0,1,"prelim",2021
"40353","PF","silver",0,28,"JV",1,1,"prelim",2021
"40363","PF","novice",1,25,"N",0,1,"prelim",2021
"40383","PF","novice",1,NA,"N",1,1,"prelim",2020
"40393","PF","gec",1,27,"JV",0,1,"prelim",2020
"40415","PF","yankton",1,27,"N",0,1,"prelim",2021
"40423","PF","novice",1,28,"N",0,1,"prelim",2020
"40433","PF","novice",0,26,"N",1,1,"prelim",2020
"40443","PF","bell",0,26,"V",0,1,"prelim",2021
"40453","PF","bell",0,26,"JV",0,1,"prelim",2021
"40463","PF","novice",1,28,"N",0,1,"prelim",2021
"40473","PF","bell",0,26,"V",0,1,"prelim",2021
"40483","PF","harrisburg",NA,27,"V",0,1,"prelim",2021
"40493","PF","novice",1,NA,"N",1,1,"prelim",2021
"40503","PF","yankton",0,27,"V",0,1,"prelim",2021
"40513","PF","novice",1,27,"N",0,1,"prelim",2021
"40533","PF","harrisburg",1,29,"N",1,1,"prelim",2021
"40553","PF","novice",1,27,"N",0,1,"prelim",2020
"40563","PF","gec",1,26,"N",1,1,"prelim",2020
"40573","PF","warrior",1,27,"JV",1,1,"prelim",2020
"40583","PF","fiesta",1,26,"N",0,1,"prelim",2021
"40593","PF","bell",0,26,"N",0,1,"prelim",2021
"40603","PF","silver",NA,27.5,"N",1,1,"prelim",2021
"40613","PF","cfc",1,28,"V",1,1,"prelim",2016
"40653","PF","cfc",1,27,"N",1,1,"prelim",2016
"40673","PF","cfc",1,27,"N",0,1,"prelim",2016
"40703","PF","bell",0,28,"N",0,1,"prelim",2018
"40713","PF","bell",1,28,"N",0,1,"prelim",2018
"40723","PF","bell",0,22,"N",0,1,"prelim",2018
"40733","PF","mcgov",NA,28,"N",1,1,"prelim",2021
"40743","PF","mcgov",0,25,"N",0,1,"prelim",2021
"40753","PF","mcgov",1,29,"V",1,1,"prelim",2021
"40763","PF","mcgov",0,28,"JV",0,1,"prelim",2021
"40773","PF","bell",0,23,"N",0,1,"prelim",2018
"40783","PF","bell",1,28,"N",1,1,"prelim",2018
"40815","PF","bell",0,30,"N",1,1,"prelim",2019
"40823","PF","harrisburg",1,27,"N",0,NA,"prelim",2017
"40833","PF","harrisburg",0,NA,"N",0,NA,"prelim",2017
"40843","PF","harrisburg",0,29,"N",1,NA,"prelim",2017
"40853","PF","novice",1,28,"N",1,1,"prelim",2016
"40863","PF","novice",1,29,"N",1,1,"prelim",2017
"40873","PF","novice",0,26,"N",1,1,"prelim",2017
"40883","PF","novice",0,28,"N",1,1,"prelim",2016
"40893","PF","novice",0,NA,"N",1,1,"prelim",2017
"40903","PF","novice",1,24,"N",0,1,"prelim",2017
"40913","PF","novice",NA,NA,"N",0,1,"prelim",2016
"40923","PF","novice",0,26,"N",0,1,"prelim",2017
"40933","PF","gec",1,NA,"N",1,1,"prelim",2021
"40943","PF","gec",1,NA,"N",1,1,"prelim",2021
"40953","PF","gec",1,NA,"N",0,1,"prelim",2021
"40963","PF","sweet",0,28,"N",1,1,"prelim",2016
"40973","PF","sweet",0,26,"V",0,1,"prelim",2016
"40983","PF","sweet",1,30,"V",1,1,"prelim",2016
"40993","PF","sweet",0,27,"V",0,1,"prelim",2016
"41003","PF","sweet",1,27,"V",1,1,"prelim",2016
"41013","PF","sweet",0,28,"V",1,1,"prelim",2016
"41033","PF","novice",1,30,"N",1,1,"prelim",2019
"41043","PF","novice",0,29,"N",0,1,"prelim",2019
"41053","PF","silver",0,28.5,"V",0,1,"prelim",2019
"41063","PF","bell",1,27,"JV",0,1,"prelim",2021
"41073","PF","yankton",1,29,"V",1,1,"prelim",2022
"41103","PF","novice",0,27,"N",0,1,"prelim",2019
"41113","PF","novice",0,27.5,"N",0,1,"prelim",2019
"41123","PF","silver",0,27,"V",0,1,"prelim",2019
"41133","PF","novice",0,27,"N",0,1,"prelim",2019
"41143","PF","gec",1,NA,"N",0,1,"prelim",2021
"41163","PF","yankton",0,28.5,"V",1,1,"prelim",2022
"41183","PF","silver",1,28,"N",0,1,"prelim",2018
"41193","PF","novice",0,25,"N",0,1,"prelim",2019
"41213","PF","novice",0,NA,"N",0,1,"prelim",2020
"41233","PF","yankton",1,27.5,"V",1,1,"prelim",2022
"41253","PF","bell",1,27,"JV",0,1,"prelim",2021
"41263","PF","silver",0,28,"N",1,1,"prelim",2018
"41293","PF","bell",1,30,"JV",1,1,"prelim",2021
"41313","PF","silver",0,27,"V",0,1,"prelim",2018
"41323","PF","novice",1,NA,"N",0,1,"prelim",2019
"41333","PF","novice",NA,28,"N",0,1,"prelim",2019
"41353","PF","silver",1,28.5,"V",0,1,"prelim",2019
"41373","PF","novice",1,27.5,"N",0,1,"prelim",2018
"41393","PF","sweet",0,28,"V",0,1,"prelim",2016
"41403","PF","sweet",1,29.5,"V",0,1,"prelim",2016
"41413","PF","sweet",0,28,"V",0,1,"prelim",2016
"41423","PF","sweet",0,27,"V",0,1,"prelim",2016
"41433","PF","sweet",1,28,"V",0,1,"prelim",2016
"41443","PF","yankton",1,28,"JV",0,1,"prelim",2021
"41453","PF","bell",0,28,"N",1,1,"prelim",2021
"41463","PF","sweet",1,27,"V",1,1,"prelim",2021
"41473","PF","gec",0,NA,"JV",1,1,"prelim",2021
"41483","PF","harrisburg",0,28,"V",0,1,"prelim",2020
"41493","PF","gec",1,NA,"N",0,1,"prelim",2021
"41503","PF","harrisburg",0,28,"JV",1,1,"prelim",2022
"41513","PF","harrisburg",0,28,"V",1,1,"prelim",2022
"41523","PF","novice",0,27,"N",0,1,"prelim",2021
"41533","PF","harrisburg",1,27,"N",0,1,"prelim",2020
"41543","PF","silver",0,28,"N",0,1,"prelim",2022
"41553","PF","cfc",0,28,"N",1,1,"prelim",2020
"41563","PF","yankton",NA,29,"JV",1,1,"prelim",2021
"41573","PF","bell",0,29,"N",0,1,"prelim",2021
"41583","PF","cfc",0,27,"N",0,1,"prelim",2019
"41593","PF","cfc",NA,28,"V",0,1,"prelim",2022
"41603","PF","fiesta",1,27,"N",0,1,"prelim",2021
"41613","PF","harrisburg",0,29,"V",1,1,"prelim",2022
"41623","PF","sweet",0,26,"N",1,1,"prelim",2019
"41633","PF","mcgov",0,25,"JV",1,1,"prelim",2021
"41643","PF","cfc",0,29,"V",1,1,"prelim",2021
"41653","PF","mcgov",1,29,"JV",0,1,"prelim",2021
"41663","PF","sweet",1,27,"N",0,1,"prelim",2019
"41673","PF","mcgov",1,28,"N",1,1,"prelim",2021
"41683","PF","cfc",0,28,"N",0,1,"prelim",2019
"41693","PF","sweet",0,29,"JV",1,1,"prelim",2021
"41703","PF","jeff",1,27,"V",0,1,"prelim",2021
"41713","PF","cfc",0,29,"V",1,1,"prelim",2019
"41723","PF","harrisburg",1,30,"V",1,1,"prelim",2020
"41733","PF","silver",1,29,"N",1,1,"prelim",2022
"41743","PF","bell",0,28,"N",1,1,"prelim",2020
"41753","PF","novice",1,27,"N",1,1,"prelim",2020
"41763","PF","jeff",0,27,"N",0,1,"prelim",2021
"41773","PF","fiesta",1,29,"N",1,1,"prelim",2021
"41783","PF","mcgov",0,28,"V",0,1,"prelim",2019
"41793","PF","bell",0,29,"V",1,1,"prelim",2021
"41803","PF","cfc",0,28,"N",1,1,"prelim",2021
"41813","PF","gec",1,NA,"JV",0,1,"prelim",2021
"41823","PF","silver",0,29,"N",1,1,"prelim",2022
"41833","PF","bell",1,30,"V",1,1,"prelim",2021
"41843","PF","sweet",0,28,"N",0,1,"prelim",2019
"41853","PF","warrior",1,28,"JV",0,1,"prelim",2020
"41863","PF","yankton",1,29,"V",0,1,"prelim",2022
"41873","PF","mcgov",1,25,"N",0,1,"prelim",2019
"41883","PF","yankton",0,30,"N",1,1,"prelim",2021
"41893","PF","jeff",NA,28,"V",0,1,"prelim",2021
"41903","PF","sweet",0,29,"N",1,1,"prelim",2019
"41913","PF","cfc",1,30,"N",1,1,"prelim",2021
"41923","PF","harrisburg",1,29,"V",0,1,"prelim",2022
"41933","PF","novice",0,28,"N",0,1,"prelim",2021
"41943","PF","gec",1,NA,"V",0,1,"prelim",2021
"41953","PF","sweet",1,27,"N",0,1,"prelim",2021
"41983","PF","silver",1,NA,"N",1,1,"prelim",2016
"41993","PF","mcgov",1,29,"V",1,1,"prelim",2021
"42013","PF","silver",NA,29,"N",0,1,"prelim",2016
"42043","PF","harrisburg",1,27,"V",0,1,"prelim",2022
"42083","PF","sweet",1,24,"N",0,1,"prelim",2019
"42103","PF","silver",1,24,"N",0,1,"prelim",2016
"42123","PF","mcgov",0,25,"JV",1,1,"prelim",2021
"42143","PF","mcgov",1,26,"N",0,1,"prelim",2021
"42153","PF","gec",0,27,"V",0,1,"prelim",2020
"42163","PF","yankton",1,NA,"N",1,1,"elim",2019
"42173","PF","silver",1,28,"V",1,1,"prelim",2015
"42183","PF","yankton",NA,28.5,"N",0,1,"prelim",2019
"42203","PF","yankton",0,29,"N",1,1,"prelim",2019
"42213","PF","harrisburg",0,27,"V",0,1,"prelim",2022
"42223","PF","harrisburg",NA,28.5,"N",1,1,"prelim",2019
"42233","PF","novice",0,28,"N",0,1,"prelim",2020
"42263","PF","silver",1,29,"N",0,1,"prelim",2015
"42303","PF","harrisburg",1,30,"N",1,1,"prelim",2019
"42313","PF","silver",0,29,"N",1,1,"prelim",2021
"42323","PF","harrisburg",1,26,"JV",0,1,"prelim",2022
"42333","PF","harrisburg",0,28,"N",0,1,"prelim",2019
"42423","PF","silver",0,30,"N",1,1,"prelim",2015
"42453","PF","silver",1,28,"V",0,1,"prelim",2018
"42473","PF","warrior",0,28,"V",0,1,"prelim",2020
"42483","PF","silver",1,27,"JV",0,1,"prelim",2018
"42493","PF","bell",1,28,"N",1,1,"prelim",2015
"42523","PF","bell",1,27,"JV",0,1,"prelim",2017
"42543","PF","cfc",NA,NA,"V",0,1,"prelim",2018
"42563","PF","silver",1,27,"V",1,1,"prelim",2016
"42583","PF","bell",1,30,"V",1,1,"prelim",2015
"42593","PF","sweet",0,28,"JV",1,1,"prelim",2021
"42603","PF","gec",1,27,"N",0,1,"prelim",2020
"42613","PF","silver",1,28,"V",1,1,"prelim",2021
"42643","PF","cfc",0,28,"V",0,1,"prelim",2018
"42653","PF","silver",0,30,"JV",1,1,"prelim",2015
"42663","PF","bell",1,29,"V",1,1,"prelim",2017
"42703","PF","cfc",0,29,"V",1,1,"prelim",2019
"42714","PF","sweet",1,27.8,"V",1,1,"prelim",2017
"42723","PF","sweet",0,26,"JV",0,1,"prelim",2021
"42733","PF","silver",1,27,"N",0,1,"prelim",2018
"42743","PF","cfc",0,24,"N",1,1,"prelim",2018
"42753","PF","silver",1,26,"V",0,1,"prelim",2018
"42763","PF","sweet",0,28,"N",1,1,"prelim",2015
"42773","PF","sweet",1,27,"V",0,1,"prelim",2017
"42793","PF","sweet",0,25,"N",0,1,"prelim",2015
"42813","PF","sweet",NA,26,"V",1,1,"prelim",2021
"42833","PF","sweet",1,26.5,"V",0,1,"prelim",2017
"42853","PF","sweet",1,27,"V",0,1,"prelim",2017
"42883","PF","sweet",1,27.8,"V",1,1,"prelim",2017
"42893","PF","cfc",1,26,"V",0,1,"prelim",2019
"42903","PF","warrior",1,28,"V",0,1,"prelim",2020
"42923","PF","cfc",NA,30,"V",1,1,"prelim",2018
"42933","PF","sweet",1,25,"N",0,1,"prelim",2015
"42943","PF","warrior",1,26,"JV",0,1,"prelim",2020
"42953","PF","sweet",1,28,"N",1,1,"prelim",2015
"42983","PF","silver",1,28,"V",0,1,"prelim",2016
"42993","PF","fiesta",0,28,"N",1,1,"prelim",2022
"43003","PF","silver",NA,27,"JV",0,1,"prelim",2016
"43015","PF","novice",1,29,"N",1,1,"prelim",2018
"43023","PF","novice",1,27,"N",0,1,"prelim",2018
"43033","PF","novice",0,29,"N",1,1,"prelim",2017
"43043","PF","novice",0,24,"N",0,1,"prelim",2017
"43053","PF","novice",1,24,"N",0,1,"prelim",2018
"43063","PF","harrisburg",1,27,"N",0,1,"prelim",2019
"43073","PF","novice",0,23,"N",0,1,"prelim",2017
"43083","PF","novice",1,26,"N",1,1,"prelim",2017
"43093","PF","LINCOLN COUNTY QUARREL",0,27,NA,1,1,"prelim",2017
"43103","PF","novice",0,24,"N",0,1,"prelim",2017
"43115","PF","novice",0,27,"N",1,1,"prelim",2017
"43123","PF","novice",NA,NA,"N",1,1,"prelim",2017
"43133","PF","harrisburg",0,28,"N",1,1,"prelim",2019
"43143","PF","novice",0,28,"N",1,1,"prelim",2017
"43153","PF","novice",1,26,"N",0,1,"prelim",2021
"43163","PF","novice",1,26,"N",0,1,"prelim",2021
"43173","PF","novice",1,28,"N",0,1,"prelim",2018
"43183","PF","harrisburg",NA,29,"N",1,1,"prelim",2020
"43193","PF","novice",0,27,"N",0,1,"prelim",2018
"43203","PF","mcgov",1,27,"N",0,1,"prelim",2019
"43213","PF","mcgov",1,28,"V",0,1,"prelim",2019
"43223","PF","mcgov",1,29,"V",1,1,"prelim",2019
"43243","PF","harrisburg",1,28,"V",1,0,"prelim",2017
"43313","PF","harrisburg",0,24,"V",1,0,"prelim",2017
"43323","PF","silver",0,28,"V",0,0,"prelim",2017
"43343","PF","harrisburg",1,NA,"V",0,0,"prelim",2017
"43363","PF","sweet",NA,28,"N",1,0,"prelim",2018
"43373","PF","sweet",1,29,"V",1,0,"prelim",2018
"43383","PF","harrisburg",1,25,"V",0,0,"prelim",2017
"43393","PF","sweet",0,28,"N",1,1,"prelim",2015
"43403","PF","sweet",1,28,"N",0,1,"prelim",2015
"43414","PF","sweet",0,30,"N",1,1,"prelim",2015
"43423","PF","sweet",0,29,"N",1,1,"prelim",2015
"43433","PF","fiesta",1,26,"N",0,1,"prelim",2022
"43443","PF","mcgov",1,28,"N",1,1,"prelim",2021
"43453","PF","yankton",0,27,"V",0,1,"prelim",2022
"43473","PF","mcgov",0,28,"V",0,1,"prelim",2021
"43483","PF","harrisburg",1,29,"V",1,1,"prelim",2022
"43493","PF","harrisburg",NA,NA,"JV",1,1,"prelim",2022
"43503","PF","mcgov",1,26,"N",0,1,"prelim",2021
"43513","PF","harrisburg",1,29,"JV",1,1,"prelim",2022
"43523","PF","yankton",0,30,"V",1,1,"prelim",2022
"43533","PF","harrisburg",1,29,"N",1,1,"prelim",2020
"43543","PF","sweet",1,27,"V",0,1,"prelim",2018
"43553","PF","sweet",1,26,"N",0,1,"prelim",2018
"43563","PF","harrisburg",0,28,"V",1,1,"prelim",2022
"43573","PF","mcgov",0,27,"N",1,1,"prelim",2018
"43613","PF","mcgov",1,26,"N",0,1,"prelim",2018
"43633","PF","mcgov",1,24,"N",0,1,"prelim",2018
"43643","PF","mcgov",0,26,"N",1,1,"prelim",2018
"43663","PF","harrisburg",1,26,"V",0,1,"prelim",2019
"43673","PF","harrisburg",0,28,"V",1,1,"prelim",2020
"43683","PF","mcgov",1,28,"V",0,1,"prelim",2019
"43693","PF","silver",NA,28.5,"N",1,1,"prelim",2020
"43703","PF","harrisburg",1,28,"N",0,1,"prelim",2020
"43715","PF","novice",0,27,"N",0,1,"prelim",2018
"43723","PF","novice",1,25,"N",0,1,"prelim",2018
"43733","PF","yankton",1,28,"N",0,1,"prelim",2019
"43743","PF","cfc",0,28,"V",1,1,"prelim",2020
"43753","PF","yankton",1,28,"N",1,1,"prelim",2019
"43763","PF","yankton",0,28,"N",0,1,"prelim",2019
"43773","PF","mcgov",0,28,"V",0,1,"prelim",2019
"43783","PF","cfc",0,28,"V",0,1,"prelim",2020
"43793","PF","novice",0,NA,"N",0,1,"prelim",2018
"43803","PF","silver",0,28.5,"N",1,1,"prelim",2020
"43814","PF","harrisburg",0,29,"N",0,1,"prelim",2020
"43823","PF","sweet",0,27.5,"N",0,1,"prelim",2019
"43833","PF","novice",1,29,"N",1,1,"prelim",2018
"43843","PF","mcgov",1,27,"N",1,1,"prelim",2019
"43853","PF","silver",0,28,"N",1,1,"prelim",2020
"43863","PF","harrisburg",1,27,"N",0,1,"prelim",2020
"43873","PF","yankton",0,28,"V",1,1,"prelim",2020
"43883","PF","cfc",NA,27,"N",1,1,"prelim",2020
"44083","PF","novice",1,29,"N",1,1,"prelim",2021
"44093","PF","novice",1,27,"N",1,1,"prelim",2021
"44103","PF","novice",0,29,"N",0,1,"prelim",2021
"44113","PF","novice",1,27,"N",1,1,"prelim",2021
"44123","PF","novice",1,29,"N",1,1,"prelim",2021
"44133","PF","novice",0,24,"N",1,1,"prelim",2020
"44143","PF","novice",NA,29,"N",1,1,"prelim",2020
"44153","PF","novice",1,29,"N",1,1,"prelim",2021
"44163","PF","sweet",1,27,"N",1,0,"prelim",2015
"44173","PF","sweet",0,22,"N",0,0,"prelim",2015
"44183","PF","sweet",1,22.9,"N",0,0,"prelim",2015
"44193","PF","novice",0,30,"N",0,0,"prelim",2018
"44203","PF","sweet",1,22.9,"N",1,0,"prelim",2015
"44213","PF","cfc",0,30,"N",1,0,"prelim",2018
"44223","PF","bell",0,28,"V",0,1,"prelim",2018
"44233","PF","bell",1,28,"V",1,1,"prelim",2018
"44243","PF","bell",0,25,"JV",0,1,"prelim",2018
"44263","PF","bell",0,27,"N",0,1,"prelim",2018
"44283","PF","bell",1,26,"V",0,1,"prelim",2018
"44443","PF","mcgov",1,28,"V",0,1,"prelim",2019
"44453","PF","silver",0,28,"N",0,1,"prelim",2022
"44463","PF","yankton",1,NA,"V",0,1,"elim",2019
"44533","PF","yankton",1,27.5,"V",1,1,"prelim",2019
"44593","PF","yankton",1,26,"V",1,1,"prelim",2019
"44623","PF","warrior",1,30,"JV",1,1,"elim",2020
"44643","PF","silver",1,28,"N",1,1,"prelim",2022
"44663","PF","mcgov",NA,NA,"N",0,1,"prelim",2019
"44693","PF","yankton",1,27,"V",0,1,"prelim",2019
"44703","PF","silver",1,28,"N",0,1,"prelim",2022
"44713","PF","sweet",1,26.5,"N",0,1,"prelim",2019
"44803","PF","harrisburg",0,27,"N",1,0,"prelim",2017
"44813","PF","harrisburg",1,NA,"N",1,0,"prelim",2017
"44823","PF","harrisburg",0,25,"N",0,0,"prelim",2017
"44833","PF","LINCOLN COUNTY QUARREL",0,27,NA,0,0,"prelim",2017
"44843","PF","cfc",1,28,"N",0,1,"prelim",2021
"44853","PF","cfc",NA,28,"V",0,1,"prelim",2022
"44883","PF","cfc",0,29,"N",1,1,"prelim",2021
"44923","PF","cfc",1,28,"N",0,1,"prelim",2022
"44963","PF","harrisburg",0,27,"N",1,1,"prelim",2017
"44973","PF","gec",1,NA,"N",0,1,"prelim",2021
"44983","PF","harrisburg",0,24,"N",1,1,"prelim",2017
"44993","PF","cfc",NA,29,"V",1,1,"prelim",2018
"45003","PF","gec",NA,NA,"V",1,1,"prelim",2021
"45015","PF","harrisburg",0,27,"V",1,1,"prelim",2017
"45023","PF","sweet",0,28,"V",0,1,"prelim",2015
"45033","PF","harrisburg",0,29,"V",1,1,"prelim",2017
"45043","PF","cfc",0,27,"V",0,1,"prelim",2018
"45053","PF","cfc",1,26,"V",0,1,"prelim",2018
"45063","PF","sweet",0,29,"V",1,1,"prelim",2016
"45073","PF","gec",0,NA,"JV",0,1,"prelim",2021
"45083","PF","gec",0,NA,"JV",0,1,"prelim",2021
"45093","PF","sweet",1,27,"V",0,1,"prelim",2016
"45103","PF","sweet",1,30,"V",1,1,"prelim",2016
"45113","PF","sweet",1,25,"V",0,1,"prelim",2015
"45123","PF","sweet",1,29,"V",1,1,"prelim",2015
"45133","PF","sweet",1,26,"V",0,1,"prelim",2016
"45143","PF","sweet",1,28,"V",0,0,"prelim",2019
"45153","PF","silver",1,28,"V",0,0,"prelim",2019
"45163","PF","mcgov",1,28,"N",1,0,"prelim",2019
"45173","PF","mcgov",1,28,"V",1,0,"prelim",2019
"45183","PF","cfc",0,28,"N",1,0,"prelim",2019
"45193","PF","silver",0,29,"JV",1,0,"prelim",2019
"45203","PF","yankton",1,29,"V",1,0,"prelim",2019
"45215","PF","yankton",1,27,"V",0,0,"prelim",2019
"45223","PF","mcgov",0,27,"N",0,0,"prelim",2019
"45233","PF","yankton",NA,27,"V",0,0,"prelim",2019
"45243","PF","novice",1,30,"N",1,1,"prelim",2021
"45253","PF","novice",1,29.5,"N",1,1,"prelim",2021
"45263","PF","novice",0,30,"N",1,1,"prelim",2021
"45273","PF","novice",0,26,"N",0,1,"prelim",2021
"45283","PF","novice",0,NA,"N",0,1,"prelim",2020
"45293","PF","novice",0,23,"N",0,1,"prelim",2021
"45314","PF","novice",0,29.5,"N",1,1,"prelim",2020
"45323","PF","novice",0,29,"N",0,1,"prelim",2020
"45333","PF","novice",0,27,"N",1,1,"prelim",2021
"45343","PF","novice",1,29,"N",0,1,"prelim",2020
"45363","PF","sweet",NA,25,"N",0,0,"prelim",2019
"45373","PF","yankton",0,24,"V",0,0,"prelim",2019
"45383","PF","yankton",1,28,"V",0,0,"prelim",2019
"45393","PF","mcgov",1,26,"N",1,0,"prelim",2018
"45403","PF","sweet",0,25,"N",0,0,"prelim",2018
"45415","PF","yankton",1,27,"N",0,0,"prelim",2020
"45423","PF","sweet",1,25.5,"V",1,0,"prelim",2018
"45433","PF","mcgov",1,25,"JV",0,0,"prelim",2018
"45443","PF","novice",1,28,"N",0,0,"prelim",2018
"45453","PF","cfc",1,28,"V",1,0,"prelim",2019
"45463","PF","mcgov",0,26,"N",1,0,"prelim",2018
"45473","PF","yankton",0,28,"N",1,0,"prelim",2020
"45483","PF","mcgov",1,25,"N",0,0,"prelim",2018
"45493","PF","mcgov",0,25,"N",1,0,"prelim",2018
"45503","PF","mcgov",NA,NA,"N",0,0,"prelim",2018
"45513","PF","mcgov",1,26,"JV",0,0,"prelim",2018
"45523","PF","mcgov",1,24,"N",0,0,"prelim",2018
"45563","PF","cfc",1,26,"V",0,0,"prelim",2021
"45613","PF","cfc",0,27,"N",1,0,"prelim",2015
"45683","PF","cfc",0,27,"V",1,0,"prelim",2016
"45693","PF","cfc",1,28,"N",1,0,"prelim",2021
"45713","PF","sweet",0,29,"V",0,0,"prelim",2021
"45723","PF","gec",NA,NA,"V",0,0,"prelim",2021
"45733","PF","novice",1,24,"N",0,0,"prelim",2017
"45753","PF","silver",1,27,"V",0,0,"prelim",2018
"45763","PF","sweet",0,29,"V",1,0,"prelim",2019
"45783","PF","silver",0,29,"V",0,0,"prelim",2018
"45803","PF","cfc",1,27,"V",0,0,"prelim",2016
"45823","PF","cfc",1,29,"V",0,0,"prelim",2016
"45833","PF","silver",1,27,"V",0,0,"prelim",2018
"45863","PF","yankton",NA,NA,"V",0,0,"prelim",2019
"45873","PF","yankton",1,28,"V",1,0,"prelim",2019
"45883","PF","sweet",1,23,"N",1,0,"prelim",2018
"45903","PF","silver",1,28,"N",0,0,"prelim",2020
"45923","PF","mcgov",1,26,"N",0,0,"prelim",2019
"45983","PF","silver",0,28,"V",0,0,"prelim",2018
"46003","PF","gec",1,NA,"JV",1,0,"prelim",2021
"46023","PF","yankton",1,28,"V",1,0,"prelim",2019
"46043","PF","mcgov",0,25,"N",0,0,"prelim",2019
"46063","PF","silver",0,29,"JV",1,0,"prelim",2018
"46083","PF","bell",1,28,"V",1,0,"prelim",2017
"46103","PF","cfc",NA,NA,"V",0,0,"prelim",2016
"46113","PF","yankton",1,30,"V",1,0,"prelim",2019
"46123","PF","bell",NA,29,"V",1,0,"prelim",2017
"46133","PF","sweet",1,24,"N",0,0,"prelim",2018
"46153","PF","mcgov",0,28,"V",0,0,"prelim",2019
"46163","PF","cfc",1,NA,"V",1,0,"prelim",2016
"46213","PF","sweet",1,25,"N",0,0,"prelim",2019
"46223","PF","bell",1,30,"V",1,0,"prelim",2017
"46273","PF","mcgov",1,26,"N",0,1,"prelim",2018
"46293","PF","mcgov",1,27,"N",1,1,"prelim",2018
"46303","PF","harrisburg",NA,27,"V",1,1,"prelim",2019
"46313","PF","mcgov",1,27,"N",1,1,"prelim",2018
"46323","PF","mcgov",0,27,"JV",1,1,"prelim",2018
"46333","PF","yankton",1,29.5,"V",0,1,"prelim",2021
"46373","PF","cfc",1,29,"N",0,1,"prelim",2019
"46383","PF","cfc",NA,26,"V",0,1,"prelim",2019
"46393","PF","cfc",NA,NA,"V",0,1,"prelim",2020
"46403","PF","cfc",0,27,"V",0,1,"prelim",2020
"46414","PF","cfc",1,29,"V",1,1,"prelim",2020
"46423","PF","cfc",1,29,"V",1,NA,"prelim",2017
"46433","PF","cfc",NA,24,"N",0,NA,"prelim",2015
"46443","PF","cfc",1,28,"N",1,NA,"prelim",2016
"46453","PF","bell",0,NA,"N",0,NA,"prelim",2015
"46463","PF","cfc",1,27,"N",0,NA,"prelim",2016
"46473","PF","bell",1,27,"N",0,NA,"prelim",2015
"46493","PF","silver",1,25,"N",0,NA,"prelim",2016
"46503","PF","cfc",1,28,"N",0,NA,"prelim",2015
"46515","PF","sweet",0,27,"V",1,NA,"prelim",2016
"46523","PF","cfc",0,24,"N",0,NA,"prelim",2015
"46533","PF","cfc",1,29,"N",1,NA,"prelim",2015
"46543","PF","harrisburg",0,24,"N",0,NA,"prelim",2017
"46553","PF","silver",1,27,"N",0,NA,"prelim",2017
"46563","PF","sweet",0,30,"V",1,NA,"prelim",2016
"46573","PF","sweet",1,28.5,"V",1,NA,"prelim",2016
"46583","PF","cfc",1,30,"V",1,NA,"prelim",2017
"46593","PF","cfc",1,26,"V",0,NA,"prelim",2016
"46603","PF","sweet",1,30,"V",1,NA,"prelim",2016
"46615","PF","silver",1,28,"JV",1,NA,"prelim",2016
"46623","PF","sweet",1,29,"V",1,NA,"prelim",2016
"46633","PF","harrisburg",0,28,"V",0,NA,"prelim",2017
"46643","PF","silver",0,27,"JV",0,NA,"prelim",2016
"46653","PF","cfc",1,27,"V",1,NA,"prelim",2017
"46663","PF","cfc",1,30,"V",1,NA,"prelim",2017
"46673","PF","cfc",0,27,"V",0,NA,"prelim",2016
"46683","PF","cfc",1,28,"N",1,NA,"prelim",2016
"46693","PF","cfc",0,27,"V",0,NA,"prelim",2017
"46703","PF","silver",0,28,"JV",0,NA,"prelim",2017
"46723","PF","harrisburg",1,25,"V",0,NA,"prelim",2017
"46753","PF","jeff",1,26.5,"N",0,0,"prelim",2021
"46793","PF","jeff",1,29,"V",1,0,"prelim",2021
"46813","PF","bell",0,25,"N",0,0,"prelim",2020
"46833","PF","jeff",1,28,"N",0,0,"prelim",2021
"46843","PF","mcgov",1,29.5,"N",1,0,"prelim",2021
"46913","PF","gec",NA,30,"N",1,0,"prelim",2020
"46943","PF","bell",1,28,"N",1,0,"prelim",2020
"46953","PF","gec",0,NA,"V",1,0,"prelim",2020
"46973","PF","bell",1,30,"N",0,0,"prelim",2020
"46993","PF","jeff",1,28,"V",0,0,"prelim",2021
"47003","PF","mcgov",1,29,"V",1,0,"prelim",2021
"47023","PF","mcgov",0,27,"V",0,0,"prelim",2021
"47043","PF","novice",NA,NA,"N",1,1,"prelim",2019
"47053","PF","novice",NA,28,"N",0,1,"prelim",2019
"47063","PF","LINCOLN COUNTY QUARREL",0,26,NA,0,1,"prelim",2017
